"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","apartment.number","zip.code","residential.units","commercial.units","total.units","land.square.feet","gross.square.feet","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.price","sale.date","sale.price.n","gross.sqft","land.sqft"
"7814",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",788,1,NA,"A2","806 WESTWOOD AVENUE"," ",10314,"1","0","1","6000","1080",1930,1,"A2"," $630,000 ","2/5/16",630000,1080,6000
"7815",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",788,23,NA,"A9","254 SHERADEN AVENUE"," ",10314,"1","0","1","4000","2330",1965,1,"A9"," $-   ","8/1/16",NA,2330,4000
"7816",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",789,21,NA,"A1","242 ARDMORE AVENUE"," ",10314,"1","0","1","4000","1620",1970,1,"A1"," $835,000 ","9/13/16",835000,1620,4000
"7817",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",790,36,NA,"A9","266 MARTIN AVENUE"," ",10314,"1","0","1","2619","1390",1965,1,"A9"," $525,000 ","5/4/16",525000,1390,2619
"7818",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",790,185,NA,"A1","235 CRAFTON AVENUE"," ",10314,"1","0","1","7000","3051",1970,1,"A1"," $1,144,500 ","2/16/16",1144500,3051,7000
"7819",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",795,144,NA,"A9","700 SOUTH GANNON AVENUE"," ",10314,"1","0","1","2772","1520",1980,1,"A9"," $490,000 ","6/20/16",490000,1520,2772
"7820",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",795,146,NA,"A9","696 SOUTH GANNON AVENUE"," ",10314,"1","0","1","2640","1240",1980,1,"A9"," $530,000 ","9/6/16",530000,1240,2640
"7821",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",821,3,NA,"A5","1206 WILLOWBROOK ROAD"," ",10314,"1","0","1","1574","960",1991,1,"A5"," $345,000 ","5/26/16",345000,960,1574
"7822",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",822,11,NA,"A5","130 ROOSEVELT AVENUE"," ",10314,"1","0","1","2200","1890",1990,1,"A5"," $403,572 ","9/9/16",403572,1890,2200
"7823",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",822,19,NA,"A5","144 ROOSEVELT AVENUE"," ",10314,"1","0","1","2000","1120",1994,1,"A5"," $418,000 ","10/28/16",418000,1120,2000
"7824",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",822,38,NA,"A5","182 ROOSEVELT AVENUE"," ",10314,"1","0","1","2000","1803",2012,1,"A5"," $-   ","4/26/16",NA,1803,2000
"7825",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",822,70,NA,"A5","537 BUCHANAN AVENUE"," ",10314,"1","0","1","2000","1350",2002,1,"A5"," $454,500 ","8/29/16",454500,1350,2000
"7826",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",824,72,NA,"A5","28 TALARICO COURT"," ",10314,"1","0","1","3224","1536",2005,1,"A5"," $570,000 ","2/17/16",570000,1536,3224
"7827",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",824,72,NA,"A5","28 TALARICO COURT"," ",10314,"1","0","1","3224","1536",2005,1,"A5"," $-   ","5/10/16",NA,1536,3224
"7828",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",824,110,NA,"A5","38 LARRISON LOOP"," ",10314,"1","0","1","1380","2200",1999,1,"A5"," $-   ","5/9/16",NA,2200,1380
"7829",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",825,57,NA,"A1","81 BIRCHARD AVENUE"," ",10314,"1","0","1","4000","1440",1965,1,"A1"," $515,000 ","6/8/16",515000,1440,4000
"7830",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",825,66,NA,"A1","65 BIRCHARD AVENUE"," ",10314,"1","0","1","4000","1920",1965,1,"A1"," $665,000 ","12/28/16",665000,1920,4000
"7831",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",826,13,NA,"A5","42 BIRCHARD AVENUE"," ",10314,"1","0","1","2000","2025",1992,1,"A5"," $425,000 ","3/1/16",425000,2025,2000
"7832",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",826,37,NA,"A1","171 SUNSET AVENUE"," ",10314,"1","0","1","4620","1880",1970,1,"A1"," $420,000 ","7/28/16",420000,1880,4620
"7833",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",826,37,NA,"A1","171 SUNSET AVENUE"," ",10314,"1","0","1","4620","1880",1970,1,"A1"," $-   ","9/12/16",NA,1880,4620
"7834",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",827,19,NA,"A9","34 TAFT COURT"," ",10314,"1","0","1","2500","1512",1970,1,"A9"," $-   ","3/29/16",NA,1512,2500
"7835",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1965,13,NA,"A1","56 GWENN LOOP"," ",10314,"1","0","1","4170","1250",2005,1,"A1"," $606,000 ","2/23/16",606000,1250,4170
"7836",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1965,20,NA,"A5","86 GWENN LOOP"," ",10314,"1","0","1","1900","1200",2005,1,"A5"," $485,000 ","8/24/16",485000,1200,1900
"7837",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1965,22,NA,"A5","90 GWENN LOOP"," ",10314,"1","0","1","1960","1200",2005,1,"A5"," $460,000 ","3/10/16",460000,1200,1960
"7838",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1965,37,NA,"A2","841 ROCKLAND AVENUE"," ",10314,"1","0","1","7125","1100",1925,1,"A2"," $-   ","3/11/16",NA,1100,7125
"7839",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1965,49,NA,"A3","1239 FOREST HILL ROAD"," ",10314,"1","0","1","34195","4583",1999,1,"A3"," $1,900,000 ","7/22/16",1900000,4583,34195
"7840",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1965,75,NA,"A5","85 GWENN LOOP"," ",10314,"1","0","1","1600","1200",2005,1,"A5"," $425,000 ","2/26/16",425000,1200,1600
"7841",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1965,94,NA,"A5","31 GWENN LOOP"," ",10314,"1","0","1","2595","1400",2005,1,"A5"," $509,000 ","4/26/16",509000,1400,2595
"7842",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1965,176,NA,"A1","44 PILCHER STREET"," ",10314,"1","0","1","7400","2312",1970,1,"A1"," $670,000 ","10/27/16",670000,2312,7400
"7843",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1970,18,NA,"A1","33 WALCOTT AVENUE"," ",10314,"1","0","1","5307","2628",1980,1,"A1"," $825,000 ","8/25/16",825000,2628,5307
"7844",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1970,51,NA,"A5","62 ROANOKE STREET"," ",10314,"1","0","1","2347","1456",1982,1,"A5"," $-   ","8/18/16",NA,1456,2347
"7845",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1970,67,NA,"A5","30 ROANOKE STREET"," ",10314,"1","0","1","2332","1456",1980,1,"A5"," $550,000 ","8/29/16",550000,1456,2332
"7846",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1974,36,NA,"A1","55 ROANOKE STREET"," ",10314,"1","0","1","4346","2564",1975,1,"A1"," $785,000 ","6/24/16",785000,2564,4346
"7847",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1975,106,NA,"A5","162 OAKVILLE STREET"," ",10314,"1","0","1","2346","1368",1978,1,"A5"," $-   ","7/26/16",NA,1368,2346
"7848",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1979,4,NA,"A2","939 FOREST HILL ROAD"," ",10314,"1","0","1","5600","990",1930,1,"A2"," $450,000 ","11/18/16",450000,990,5600
"7849",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1979,28,NA,"A1","40 DEWHURST STREET"," ",10314,"1","0","1","4000","1990",1965,1,"A1"," $649,000 ","9/1/16",649000,1990,4000
"7850",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1981,3,NA,"A5","6 BOONE STREET"," ",10314,"1","0","1","2500","1292",1970,1,"A5"," $400,000 ","6/14/16",4e+05,1292,2500
"7851",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1981,26,NA,"A5","48 BOONE STREET"," ",10314,"1","0","1","2500","1460",1970,1,"A5"," $460,000 ","8/16/16",460000,1460,2500
"7852",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1981,48,NA,"A5","485 HAROLD STREET"," ",10314,"1","0","1","2650","1224",1970,1,"A5"," $545,000 ","3/17/16",545000,1224,2650
"7853",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1982,62,NA,"A5","31 BOONE STREET"," ",10314,"1","0","1","2700","1080",1960,1,"A5"," $520,000 ","7/27/16",520000,1080,2700
"7854",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1985,77,NA,"A2","16 SUNSET AVENUE"," ",10314,"1","0","1","4730","968",1960,1,"A2"," $-   ","6/2/16",NA,968,4730
"7855",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1985,110,NA,"A1","37 OAKVILLE STREET"," ",10314,"1","0","1","8000","2112",1960,1,"A1"," $-   ","1/9/17",NA,2112,8000
"7856",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1985,117,NA,"A5","45 OAKVILLE STREET"," ",10314,"1","0","1","2500","2248",1985,1,"A5"," $595,000 ","5/24/16",595000,2248,2500
"7857",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1986,45,NA,"A2","37 MC DONALD STREET"," ",10314,"1","0","1","4080","800",1970,1,"A2"," $400,000 ","4/14/16",4e+05,800,4080
"7858",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1986,66,NA,"A5","30 WASHINGTON AVENUE"," ",10314,"1","0","1","2500","1468",1970,1,"A5"," $375,000 ","4/20/16",375000,1468,2500
"7859",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1986,86,NA,"A5","409 HAROLD STREET"," ",10314,"1","0","1","2602","1326",1970,1,"A5"," $425,000 ","4/20/16",425000,1326,2602
"7860",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1987,90,NA,"A2","1024 WILLOWBROOK ROAD"," ",10314,"1","0","1","5600","1120",1955,1,"A2"," $470,000 ","4/1/16",470000,1120,5600
"7861",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",1988,64,NA,"A1","168 SUNSET AVENUE"," ",10314,"1","0","1","3159","3080",1996,1,"A1"," $925,000 ","7/19/16",925000,3080,3159
"7862",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",2030,40,NA,"A1","1865 RICHMOND AVENUE"," ",10314,"1","0","1","9750","1263",1930,1,"A1"," $450,000 ","4/8/16",450000,1263,9750
"7863",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",2035,53,NA,"A5","33 SENECA LOOP"," ",10314,"1","0","1","975","1040",1990,1,"A5"," $-   ","2/10/16",NA,1040,975
"7864",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",2090,36,NA,"A5","3A DREYER AVENUE"," ",10314,"1","0","1","828","1200",1985,1,"A5"," $269,500 ","3/24/16",269500,1200,828
"7865",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",2090,44,NA,"A5","788A SOUTH GANNON AVENUE"," ",10314,"1","0","1","962","1200",1985,1,"A5"," $359,000 ","7/5/16",359000,1200,962
"7866",5,"WILLOWBROOK","01 ONE FAMILY DWELLINGS                    ","1",2091,8,NA,"A5","738 WILLOWBROOK ROAD"," ",10314,"1","0","1","2500","2299",1985,1,"A5"," $-   ","10/7/16",NA,2299,2500
"7867",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",728,26,NA,"B9","40 BRADLEY AVENUE"," ",10314,"2","0","2","4100","1680",1970,1,"B9"," $522,000 ","9/9/16",522000,1680,4100
"7868",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",728,30,NA,"B9","44 BRADLEY AVENUE"," ",10314,"2","0","2","4100","1680",1970,1,"B9"," $483,000 ","12/13/16",483000,1680,4100
"7869",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",728,36,NA,"B9","52 BRADLEY AVENUE"," ",10314,"2","0","2","4100","1680",1970,1,"B9"," $-   ","4/11/16",NA,1680,4100
"7870",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",728,46,NA,"B2","115 MANN AVENUE"," ",10314,"2","0","2","3065","1716",2006,1,"B2"," $615,000 ","8/11/16",615000,1716,3065
"7871",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",728,48,NA,"B2","111 MANN AVENUE"," ",10314,"2","0","2","2918","1716",2006,1,"B2"," $515,000 ","8/11/16",515000,1716,2918
"7872",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",735,13,NA,"B9","472 INGRAM AVENUE"," ",10314,"2","0","2","2759","1120",1970,1,"B9"," $650,000 ","9/8/16",650000,1120,2759
"7873",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",735,24,NA,"B9","492 INGRAM AVENUE"," ",10314,"2","0","2","2200","1440",1970,1,"B9"," $-   ","9/8/16",NA,1440,2200
"7874",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",735,24,NA,"B9","492 INGRAM AVENUE"," ",10314,"2","0","2","2200","1440",1970,1,"B9"," $-   ","9/8/16",NA,1440,2200
"7875",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",736,54,NA,"B9","311 PURDY AVENUE"," ",10314,"2","0","2","2474","1244",1980,1,"B9"," $480,000 ","2/16/16",480000,1244,2474
"7876",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",739,19,NA,"B2","96 WARWICK AVENUE"," ",10314,"2","0","2","4000","1972",1975,1,"B2"," $-   ","10/28/16",NA,1972,4000
"7877",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",742,37,NA,"B9","541 WOOLLEY AVENUE"," ",10314,"2","0","2","2500","1500",2005,1,"B9"," $524,000 ","11/29/16",524000,1500,2500
"7878",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",744,67,NA,"B2","83 MARTIN AVENUE"," ",10314,"2","0","2","4000","1964",1960,1,"B2"," $-   ","9/16/16",NA,1964,4000
"7879",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",751,185,NA,"B9","565 STEWART AVENUE"," ",10314,"2","0","2","3240","1993",1986,1,"B9"," $-   ","8/16/16",NA,1993,3240
"7880",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",751,191,NA,"B9","583 STEWART AVENUE"," ",10314,"2","0","2","3240","1993",1986,1,"B9"," $460,000 ","6/28/16",460000,1993,3240
"7881",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",751,193,NA,"B9","589 STEWART AVENUE"," ",10314,"2","0","2","3240","1993",1986,1,"B9"," $500,000 ","1/10/17",5e+05,1993,3240
"7882",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",751,203,NA,"B9","58 BELLHAVEN PLACE"," ",10314,"2","0","2","3090","1480",1986,1,"B9"," $-   ","1/3/17",NA,1480,3090
"7883",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",751,256,NA,"B2","479 NORTH GANNON AVENUE"," ",10314,"2","0","2","5400","2544",1975,1,"B2"," $-   ","10/5/16",NA,2544,5400
"7884",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",774,63,NA,"B2","198 BRADLEY AVENUE"," ",10314,"2","0","2","5574","2032",1920,1,"B2"," $404,250 ","7/22/16",404250,2032,5574
"7885",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",775,55,NA,"B2","8 ROOSEVELT AVENUE"," ",10314,"2","0","2","3096","1364",2005,1,"B2"," $630,000 ","12/6/16",630000,1364,3096
"7886",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",776,77,NA,"B2","297 KELL AVENUE"," ",10314,"2","0","2","2953","1400",2001,1,"B2"," $650,000 ","4/11/16",650000,1400,2953
"7887",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",776,84,NA,"B1","388 BUCHANAN AVENUE"," ",10314,"2","0","2","5537","2062",1980,1,"B1"," $655,000 ","12/1/16",655000,2062,5537
"7888",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",776,104,NA,"B2","428 BUCHANAN AVENUE"," ",10314,"2","0","2","4320","2062",1980,1,"B2"," $700,000 ","4/19/16",7e+05,2062,4320
"7889",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",777,37,NA,"B2","272 KELL AVENUE"," ",10314,"2","0","2","4545","2632",1992,1,"B2"," $752,500 ","2/19/16",752500,2632,4545
"7890",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",778,27,NA,"B2","31 ASH PLACE"," ",10314,"2","0","2","4102","2173",1970,1,"B2"," $930,000 ","11/22/16",930000,2173,4102
"7891",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",778,47,NA,"B1","668 HARRIS AVENUE"," ",10314,"2","0","2","4000","2296",1970,1,"B1"," $681,900 ","10/17/16",681900,2296,4000
"7892",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",781,78,NA,"B2","253 WARWICK AVENUE"," ",10314,"2","0","2","3961","2176",1970,1,"B2"," $695,000 ","7/27/16",695000,2176,3961
"7893",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",781,92,NA,"B2","225 WARWICK AVENUE"," ",10314,"2","0","2","4000","2216",1970,1,"B2"," $700,000 ","11/21/16",7e+05,2216,4000
"7894",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",782,17,NA,"B2","238 WARWICK AVENUE"," ",10314,"2","0","2","3816","2516",1970,1,"B2"," $695,000 ","9/12/16",695000,2516,3816
"7895",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",782,44,NA,"B2","12 PRESIDENT STREET"," ",10314,"2","0","2","4120","2318",1970,1,"B2"," $722,000 ","10/27/16",722000,2318,4120
"7896",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",782,52,NA,"B2","28 PRESIDENT STREET"," ",10314,"2","0","2","3920","2110",1970,1,"B2"," $-   ","5/23/16",NA,2110,3920
"7897",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",782,99,NA,"B2","1091 WILLOWBROOK ROAD"," ",10314,"2","0","2","4343","2266",1970,1,"B2"," $-   ","4/25/16",NA,2266,4343
"7898",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",790,17,NA,"B2","781 WOOLLEY AVENUE"," ",10314,"2","0","2","4040","2143",1965,1,"B2"," $10 ","2/18/16",10,2143,4040
"7899",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",790,40,NA,"B2","274 MARTIN AVENUE"," ",10314,"2","0","2","4040","2219",1965,1,"B2"," $-   ","11/9/16",NA,2219,4040
"7900",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",790,80,NA,"B2","267 CRAFTON AVENUE"," ",10314,"2","0","2","4320","2288",1970,1,"B2"," $-   ","1/10/17",NA,2288,4320
"7901",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",790,80,NA,"B2","267 CRAFTON AVENUE"," ",10314,"2","0","2","4320","2288",1970,1,"B2"," $-   ","1/10/17",NA,2288,4320
"7902",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",790,80,NA,"B2","267 CRAFTON AVENUE"," ",10314,"2","0","2","4320","2288",1970,1,"B2"," $-   ","4/21/16",NA,2288,4320
"7903",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",790,80,NA,"B2","267 CRAFTON AVENUE"," ",10314,"2","0","2","4320","2288",1970,1,"B2"," $-   ","4/21/16",NA,2288,4320
"7904",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",790,80,NA,"B2","267 CRAFTON AVENUE"," ",10314,"2","0","2","4320","2288",1970,1,"B2"," $-   ","4/21/16",NA,2288,4320
"7905",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",790,114,NA,"B2","244 MARTIN AVENUE"," ",10314,"2","0","2","4000","2180",1970,1,"B2"," $-   ","12/21/16",NA,2180,4000
"7906",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",790,116,NA,"B2","248 MARTIN AVENUE"," ",10314,"2","0","2","4000","2180",1970,1,"B2"," $561,310 ","9/26/16",561310,2180,4000
"7907",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",790,116,NA,"B2","248 MARTIN AVENUE"," ",10314,"2","0","2","4000","2180",1970,1,"B2"," $-   ","9/22/16",NA,2180,4000
"7908",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",791,54,NA,"B2","262 CRAFTON AVENUE"," ",10314,"2","0","2","4879","2680",1975,1,"B2"," $-   ","2/9/16",NA,2680,4879
"7909",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",792,30,NA,"B2","206 WOODWARD AVENUE"," ",10314,"2","0","2","4920","2152",1970,1,"B2"," $-   ","7/13/16",NA,2152,4920
"7910",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",792,40,NA,"B2","953 WESTWOOD AVENUE"," ",10314,"2","0","2","4400","2152",1970,1,"B2"," $800,000 ","7/26/16",8e+05,2152,4400
"7911",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",793,48,NA,"B2","723 COLLFIELD AVENUE"," ",10314,"2","0","2","4182","2240",1983,1,"B2"," $732,500 ","3/22/16",732500,2240,4182
"7912",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",793,61,NA,"B2","950 WESTWOOD AVENUE"," ",10314,"2","0","2","4601","1992",1970,1,"B2"," $810,000 ","4/14/16",810000,1992,4601
"7913",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",794,238,NA,"B1","23 BASCOM PLACE"," ",10314,"2","0","2","5047","1824",1975,1,"B1"," $710,000 ","10/26/16",710000,1824,5047
"7914",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",794,278,NA,"B2","698 COLLFIELD AVENUE"," ",10314,"2","0","2","4896","2104",1975,1,"B2"," $-   ","2/25/16",NA,2104,4896
"7915",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",824,91,NA,"B9","53 SUNSET AVENUE"," ",10314,"2","0","2","4110","1344",1999,1,"B9"," $417,000 ","3/28/16",417000,1344,4110
"7916",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",824,94,NA,"B9","59 SUNSET AVENUE"," ",10314,"2","0","2","2930","2054",1998,1,"B9"," $412,404 ","12/13/16",412404,2054,2930
"7917",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",1965,152,NA,"B9","40 FIELD STREET"," ",10314,"2","0","2","2744","2400",1977,1,"B9"," $320,000 ","12/19/16",320000,2400,2744
"7918",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",1965,220,NA,"B2","36 STEERS STREET"," ",10314,"2","0","2","4704","1966",1970,1,"B2"," $-   ","10/24/16",NA,1966,4704
"7919",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",1965,320,NA,"B2","19 NORWICH STREET"," ",10314,"2","0","2","4000","2391",1970,1,"B2"," $-   ","8/4/16",NA,2391,4000
"7920",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",1965,328,NA,"B2","35 NORWICH STREET"," ",10314,"2","0","2","4400","2230",1970,1,"B2"," $660,000 ","3/31/16",660000,2230,4400
"7921",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",1965,411,NA,"B9","3 FIELD STREET"," ",10314,"2","0","2","3234","2310",1980,1,"B9"," $519,000 ","2/18/16",519000,2310,3234
"7922",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",1965,413,NA,"B9","5 FIELD STREET"," ",10314,"2","0","2","2600","2520",1980,1,"B9"," $475,000 ","4/15/16",475000,2520,2600
"7923",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",1965,414,NA,"B9","7 FIELD STREET"," ",10314,"2","0","2","2600","2310",1980,1,"B9"," $-   ","4/1/16",NA,2310,2600
"7924",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",1965,442,NA,"B9","20 FIELD STREET"," ",10314,"2","0","2","2525","2200",1980,1,"B9"," $520,000 ","7/25/16",520000,2200,2525
"7925",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",1970,42,NA,"B9","78 ROANOKE STREET"," ",10314,"2","0","2","3510","1896",1980,1,"B9"," $-   ","5/18/16",NA,1896,3510
"7926",5,"WILLOWBROOK","02 TWO FAMILY DWELLINGS                    ","1",1970,89,NA,"B9","315 BRIELLE AVENUE"," ",10314,"2","0","2","3585","1942",1989,1,"B9"," $-   ","3/25/16",NA,1942,3585
